1st_Road_Number,Police_Force,Year,heure_num,Day_of_Week,2nd_Road_Number,1st_Road_Class,Number_of_Vehicles,Number_of_Casualties,Speed_limit,Accident_Severity
147,36,2006,13.0,1,0,3,1,1,30,1
1086,35,2012,17.0,1,0,4,3,1,30,0
0,44,2005,17.0,2,0,6,2,1,30,0
256,46,2011,11.0,3,0,3,2,1,50,0
171,17,2010,16.0,3,113,3,2,1,50,1
680,4,2011,22.0,5,6231,3,2,1,30,0
0,30,2011,10.0,3,0,6,2,1,40,1
96,45,2009,14.0,2,0,6,2,2,40,1
111,1,2007,20.0,3,111,3,2,1,30,1
0,47,2006,15.0,6,0,6,1,1,30,0
13,34,2012,12.0,4,0,5,3,2,60,0
6179,30,2011,5.0,3,0,4,1,1,30,0
560,6,2006,23.0,6,60,3,2,1,30,1
3091,55,2013,23.0,7,0,4,2,1,30,0
0,13,2012,15.0,4,0,6,1,1,30,0
0,50,2010,11.0,1,0,6,1,1,30,0
1,12,2005,20.0,6,0,2,2,2,70,0
2018,7,2005,20.0,5,0,5,2,2,30,0
3,1,2013,14.0,5,200,3,2,1,30,1
725,14,2011,18.0,2,0,5,1,1,30,1
565,5,2007,4.0,1,0,3,2,1,30,1
328,30,2014,19.0,7,0,5,2,1,30,1
65,4,2012,17.0,5,6068,1,2,1,70,0
0,91,2010,17.0,5,0,6,1,1,60,0
0,36,2009,10.0,3,0,6,1,1,30,1
680,31,2013,17.0,5,0,4,1,1,30,0
0,50,2013,13.0,1,0,6,2,2,30,1
212,1,2012,18.0,6,0,3,2,1,30,1
0,50,2005,15.0,6,0,6,2,1,60,0
568,32,2013,18.0,1,534,5,1,2,60,1
50,30,2009,16.0,4,0,3,2,2,70,1
0,52,2011,18.0,7,0,6,2,1,30,0
110,10,2011,16.0,5,6528,5,2,4,40,1
0,1,2006,10.0,6,0,5,2,1,30,1
4076,63,2011,1.0,1,0,3,1,1,30,0
370,52,2009,14.0,3,0,3,3,8,50,0
742,14,2009,21.0,4,0,5,2,1,30,0
461,20,2005,13.0,4,0,3,2,1,30,0
14,37,2005,17.0,6,0,3,3,1,70,1
0,50,2013,11.0,3,0,6,1,1,30,1
260,46,2009,12.0,1,0,4,2,3,60,1
177,1,2006,18.0,4,0,4,2,1,30,1
40,43,2006,8.0,3,0,3,2,1,70,1
761,97,2010,20.0,1,0,4,1,1,30,1
60,31,2011,3.0,7,0,3,1,1,40,1
327,43,2014,17.0,3,329,3,2,1,30,1
259,47,2011,7.0,2,0,3,2,1,30,0
118,1,2010,15.0,6,0,4,2,1,30,1
20,1,2009,13.0,2,21,3,2,1,30,1
400,1,2006,20.0,2,0,3,1,1,30,0
408,1,2011,15.0,5,0,4,1,2,30,1
0,16,2014,11.0,3,0,6,1,1,30,1
5201,1,2006,8.0,2,0,3,2,1,30,0
104,1,2011,22.0,3,144,3,2,1,30,1
185,35,2005,13.0,3,0,5,2,1,60,1
460,20,2007,14.0,1,0,3,1,1,30,1
5250,30,2009,16.0,2,81,3,2,1,30,1
4044,52,2006,23.0,1,0,3,1,1,30,0
5605,60,2012,9.0,4,483,4,2,1,60,1
5185,10,2014,16.0,4,0,6,2,1,30,1
441,20,2012,7.0,4,0,3,2,1,30,1
4141,23,2005,18.0,4,-1,3,2,1,40,1
7409,43,2007,16.0,6,0,6,4,1,40,1
1405,10,2012,6.0,7,0,4,1,1,30,0
0,4,2012,1.0,1,0,6,3,1,30,0
0,13,2009,10.0,3,0,6,1,3,30,1
7131,34,2009,17.0,4,8391,6,1,1,30,0
0,97,2006,16.0,4,0,6,4,3,30,1
314,1,2007,9.0,6,0,3,1,1,30,0
7005,43,2006,11.0,3,7005,6,2,1,30,1
0,4,2006,16.0,4,0,6,2,2,30,1
0,20,2006,0.0,6,0,6,2,3,30,0
1000,1,2006,8.0,6,0,3,2,1,30,1
483,63,2012,15.0,2,0,3,1,1,60,0
458,20,2009,16.0,3,4174,3,1,1,30,0
0,13,2009,13.0,3,0,6,2,1,30,1
0,22,2010,17.0,2,0,6,2,1,30,1
82,97,2005,18.0,5,0,3,1,1,30,0
487,63,2005,18.0,2,0,3,3,2,60,1
38,50,2006,11.0,5,0,3,2,1,70,0
1079,16,2005,17.0,7,0,3,1,1,60,0
2625,33,2009,18.0,5,6030,6,2,1,30,1
245,45,2010,11.0,4,0,3,3,1,30,0
426,33,2011,16.0,3,3157,3,2,1,40,0
437,1,2009,15.0,4,0,3,1,1,30,1
6200,14,2007,10.0,1,0,4,3,1,30,1
44,63,2012,12.0,1,0,3,1,1,60,0
1237,16,2011,22.0,1,0,4,2,5,30,0
1240,1,2006,22.0,6,124,3,2,1,30,1
3029,45,2012,19.0,1,3029,4,2,1,30,1
324,45,2005,17.0,5,5341,3,1,1,30,0
11,1,2006,19.0,7,0,3,1,1,30,1
235,1,2011,13.0,3,0,3,2,1,30,0
370,30,2006,10.0,1,0,5,1,1,30,1
50,21,2011,23.0,4,0,3,1,1,70,0
8,97,2011,9.0,5,0,1,3,1,50,1
3907,46,2006,9.0,3,0,6,1,1,30,1
1105,16,2005,17.0,2,0,3,3,4,30,1
1009,1,2009,18.0,3,0,3,1,1,30,0
0,32,2006,6.0,4,0,6,1,1,60,0
1065,36,2007,13.0,5,0,3,4,1,60,1
1307,35,2013,18.0,2,0,3,2,2,60,1
4068,63,2012,14.0,5,0,3,1,1,30,1
1153,1,2007,8.0,4,13,3,3,3,30,1
361,1,2010,17.0,7,316,4,1,1,30,0
48,53,2007,17.0,2,0,3,1,1,60,0
126,42,2006,0.0,7,0,3,2,1,30,1
160,16,2013,8.0,2,0,3,2,2,30,1
0,42,2011,11.0,3,0,6,1,1,30,1
6157,13,2010,22.0,6,0,4,1,1,30,1
565,5,2012,17.0,2,0,3,1,1,30,0
0,61,2012,9.0,6,0,6,1,1,30,1
24,47,2013,7.0,2,283,3,3,1,70,0
1,33,2011,19.0,2,0,1,2,1,70,1
0,1,2007,11.0,1,0,6,2,1,30,0
0,1,2012,19.0,6,0,5,2,2,30,1
690,11,2013,18.0,6,0,5,4,1,30,1
6157,13,2009,23.0,4,0,4,2,1,30,0
0,16,2011,8.0,5,0,6,3,2,30,0
92,12,2011,23.0,5,0,5,1,1,60,0
0,7,2011,16.0,2,-1,6,2,1,30,0
184,42,2011,18.0,2,0,4,2,2,60,1
312,1,2012,16.0,5,0,3,2,2,30,1
350,54,2013,6.0,3,0,3,3,2,60,0
835,91,2006,20.0,7,0,3,2,1,60,0
483,63,2014,16.0,6,0,3,4,1,60,1
0,92,2009,18.0,1,0,6,2,1,30,0
4020,43,2013,1.0,6,0,4,2,1,60,0
5187,5,2006,9.0,4,0,4,2,1,30,0
0,20,2005,7.0,2,0,6,2,2,30,0
3,45,2014,15.0,6,0,3,2,1,50,0
78,97,2007,23.0,6,0,3,2,3,60,0
0,6,2012,14.0,6,0,5,1,1,30,1
225,46,2011,0.0,1,0,3,1,1,30,0
0,16,2005,8.0,3,0,6,1,1,30,0
6,4,2014,11.0,3,55,1,3,4,50,0
0,20,2013,14.0,1,0,6,1,1,30,0
574,7,2014,17.0,3,49,3,2,1,30,1
0,35,2009,15.0,5,0,6,2,2,30,1
0,16,2012,16.0,2,0,6,2,1,30,1
666,6,2007,20.0,1,0,3,3,5,30,0
501,48,2010,9.0,3,0,3,1,1,30,1
337,30,2011,19.0,5,0,5,1,1,30,1
4074,43,2006,5.0,7,0,3,1,1,60,0
4469,52,2011,18.0,2,0,4,2,1,30,0
25,50,2014,18.0,2,294,5,2,2,60,1
6104,6,2011,15.0,7,0,3,2,1,30,1
0,6,2010,16.0,6,0,6,1,2,30,0
3057,44,2005,12.0,6,35,3,2,2,30,0
0,30,2014,14.0,1,0,6,2,1,30,0
422,43,2005,7.0,4,0,3,1,1,60,0
6068,4,2013,7.0,5,0,3,2,2,50,1
10,48,2007,11.0,2,0,3,1,1,30,1
0,14,2013,22.0,4,0,6,2,2,60,0
206,1,2005,16.0,2,0,3,4,1,40,0
1155,41,2012,21.0,6,0,3,1,1,40,1
5005,10,2011,16.0,2,0,6,2,1,30,1
3050,45,2013,11.0,3,0,3,1,1,30,0
62,45,2010,7.0,2,63,5,3,1,40,1
0,3,2012,8.0,3,0,6,2,1,30,1
4540,20,2006,22.0,3,0,3,2,4,30,0
0,13,2011,17.0,6,0,6,2,1,30,1
4311,54,2012,14.0,5,0,3,1,1,40,0
22,37,2007,15.0,6,0,5,2,1,30,0
331,45,2007,18.0,5,0,3,2,1,70,1
484,62,2011,20.0,2,4620,3,3,1,60,1
441,22,2005,11.0,3,0,3,1,1,70,0
0,30,2012,12.0,7,316,6,2,1,30,1
199,95,2007,17.0,6,0,3,1,1,30,0
1037,33,2007,2.0,5,14,5,1,2,30,0
371,52,2013,16.0,1,0,3,2,1,60,1
1098,16,2011,13.0,4,1031,3,2,1,30,0
616,13,2012,16.0,7,0,3,1,1,30,1
583,4,2014,19.0,5,0,3,1,1,30,0
1,31,2014,12.0,3,0,3,2,1,70,1
0,32,2012,16.0,2,0,6,2,1,30,0
6,23,2006,15.0,6,0,1,5,2,70,0
0,22,2011,17.0,3,0,6,2,3,30,1
3334,44,2005,8.0,4,0,4,2,1,30,1
2104,43,2009,18.0,4,0,6,3,1,30,1
0,22,2012,14.0,4,5223,6,2,2,40,1
0,42,2011,13.0,3,0,6,2,1,30,1
0,4,2011,22.0,1,0,6,1,3,30,1
504,1,2013,20.0,6,0,3,2,1,30,1
6108,12,2005,17.0,7,0,3,1,1,30,0
1000,1,2014,6.0,4,0,3,2,1,30,1
219,40,2010,7.0,4,0,5,1,1,60,1
0,42,2009,13.0,7,0,6,1,1,30,1
1790,34,2005,16.0,6,1810,6,1,1,30,1
462,21,2014,22.0,2,4156,3,2,1,30,1
405,41,2009,15.0,6,0,3,1,1,50,0
0,35,2009,8.0,5,0,6,2,1,30,0
4132,20,2014,17.0,1,0,4,1,1,30,0
4260,43,2014,10.0,6,0,3,2,3,60,0
0,13,2005,18.0,2,0,6,4,2,30,0
4491,1,2014,17.0,5,0,4,2,1,30,1
0,97,2006,18.0,5,0,6,1,2,30,1
0,52,2010,12.0,6,0,6,2,1,30,1
0,1,2011,14.0,1,0,6,2,1,30,0
111,46,2007,8.0,7,0,5,2,1,60,0
1321,42,2009,7.0,7,0,3,2,1,40,0
0,13,2013,15.0,5,0,6,1,1,30,1
0,62,2011,17.0,3,0,6,2,1,30,1
4289,54,2007,23.0,7,404,4,1,1,40,0
20,46,2014,18.0,7,0,1,2,3,70,1
371,52,2009,15.0,2,3139,3,2,1,50,0
1884,33,2011,12.0,4,2830,6,1,1,30,1
3276,50,2011,7.0,7,0,4,1,1,60,1
28,35,2010,17.0,3,28,5,2,2,30,1
6,6,2014,6.0,5,0,3,2,1,30,1
0,22,2005,23.0,4,0,6,3,3,30,1
1133,31,2010,21.0,6,0,3,1,2,60,1
3093,44,2011,16.0,2,0,3,1,1,40,1
331,45,2012,2.0,1,3,3,1,1,50,1
1083,1,2005,9.0,3,0,3,2,1,30,1
7083,97,2010,11.0,3,70,4,1,1,30,1
23,45,2005,10.0,6,0,1,2,2,70,1
4317,63,2007,22.0,4,0,4,1,1,30,1
45,23,2009,0.0,5,0,3,1,1,60,1
552,5,2013,22.0,3,0,3,1,1,30,0
19,12,2009,7.0,5,64,3,2,1,60,0
435,23,2009,19.0,5,-1,3,2,1,50,0
405,41,2006,18.0,5,0,3,4,5,50,0
461,20,2009,13.0,7,0,3,2,1,30,0
6120,13,2009,12.0,7,0,3,2,2,60,1
195,45,2014,0.0,1,24,5,1,1,30,1
1809,43,2006,17.0,1,3087,6,2,2,30,0
59,4,2011,15.0,6,0,3,2,1,30,0
0,22,2007,22.0,6,0,6,3,2,60,1
3043,44,2009,16.0,3,0,4,2,2,40,0
0,1,2012,21.0,7,0,6,2,1,30,1
3396,50,2014,16.0,1,0,4,2,1,30,1
5392,7,2013,7.0,2,0,4,2,3,60,0
0,50,2007,15.0,6,0,6,1,1,60,1
12,1,2014,17.0,6,0,3,2,1,30,1
528,22,2005,17.0,5,0,3,2,2,60,0
0,6,2005,16.0,4,0,5,1,1,30,1
1,31,2011,12.0,1,0,3,2,1,70,0
12,42,2010,19.0,7,0,3,2,2,70,1
2047,44,2005,19.0,5,0,3,2,1,30,1
3268,50,2011,10.0,4,0,4,2,1,60,1
765,41,2009,8.0,3,765,6,1,1,30,1
0,92,2010,17.0,3,-1,6,1,1,30,0
0,30,2009,21.0,1,0,6,2,1,30,1
59,5,2007,6.0,1,0,3,1,1,30,0
6145,13,2006,20.0,2,0,4,2,1,30,1
12,37,2009,16.0,6,0,3,1,1,70,1
3209,1,2009,6.0,2,0,3,2,1,30,1
0,14,2011,17.0,4,0,6,1,1,30,1
0,97,2010,10.0,2,0,6,2,1,30,1
377,50,2013,8.0,3,0,3,2,1,40,1
1332,36,2014,10.0,7,0,4,2,1,30,0
3,44,2012,18.0,2,331,1,2,1,70,0
417,47,2006,8.0,3,0,5,2,1,30,0
5081,6,2010,16.0,5,0,3,2,1,40,1
680,4,2014,23.0,3,0,3,1,2,50,0
0,1,2012,15.0,4,0,5,1,1,30,1
27,44,2006,8.0,4,0,3,3,1,60,1
359,21,2006,21.0,5,16,5,2,2,30,0
551,10,2010,10.0,7,235,5,1,1,30,0
0,1,2014,16.0,4,0,6,1,1,30,1
5012,30,2009,16.0,1,0,3,4,3,60,0
107,1,2007,20.0,4,111,3,1,1,30,1
212,1,2014,8.0,5,0,3,1,1,30,0
308,1,2011,17.0,1,0,3,1,1,30,1
0,44,2010,19.0,4,0,6,1,1,30,0
11,1,2006,9.0,6,107,3,4,5,50,0
182,10,2005,23.0,7,2342,3,2,2,30,1
40,53,2011,20.0,3,4633,3,1,1,40,0
5204,1,2006,14.0,7,4201,3,1,1,30,0
1335,42,2009,16.0,4,1335,4,1,1,30,1
3078,55,2012,16.0,3,0,4,2,1,30,1
0,4,2009,13.0,7,0,6,2,2,30,1
0,6,2009,5.0,7,0,5,1,3,30,0
0,4,2013,18.0,1,0,6,1,1,30,0
306,1,2012,0.0,1,0,3,1,1,30,0
0,50,2006,17.0,6,0,6,2,1,30,1
61,14,2009,15.0,3,0,3,2,2,30,1
320,45,2007,13.0,1,3046,3,2,3,40,0
6280,11,2005,7.0,4,0,4,3,2,30,1
0,42,2013,11.0,2,0,6,2,1,30,1
3217,1,2011,8.0,5,0,3,2,1,30,0
3,1,2013,20.0,7,3,3,2,1,30,1
124,1,2009,16.0,3,0,3,2,1,30,1
0,22,2007,7.0,3,0,6,2,1,30,0
20,46,2007,18.0,5,0,3,2,1,40,0
620,31,2007,10.0,2,0,3,1,1,60,1
4155,43,2006,13.0,2,0,3,1,1,30,0
0,22,2007,6.0,6,0,6,2,2,30,1
0,22,2011,22.0,5,0,6,2,2,30,1
3,1,2013,21.0,6,0,3,2,1,30,1
0,46,2006,10.0,2,0,6,2,2,30,1
7201,43,2010,8.0,2,0,6,1,1,30,1
0,20,2010,10.0,3,0,6,3,3,30,1
5123,34,2014,19.0,2,183,3,2,1,30,0
65,12,2009,10.0,5,0,3,1,1,60,0
0,95,2005,8.0,4,0,6,2,1,30,1
302,43,2011,12.0,2,0,6,2,1,30,0
0,92,2005,17.0,7,0,6,1,1,60,1
1222,12,2013,9.0,4,0,4,1,1,60,1
0,50,2011,18.0,7,0,6,2,1,20,1
318,30,2005,19.0,6,6,5,2,1,30,1
1408,42,2010,14.0,3,0,4,2,1,30,1
916,94,2005,18.0,1,0,3,1,1,30,0
1396,14,2011,13.0,7,0,4,1,1,40,1
31,55,2007,6.0,3,23,3,2,2,60,0
0,94,2006,21.0,4,0,6,2,1,30,1
0,3,2009,17.0,1,0,6,2,2,30,0
0,47,2010,20.0,4,0,6,2,1,30,1
0,20,2009,21.0,1,4540,6,6,1,30,0
96,92,2013,14.0,7,0,3,1,1,30,1
0,14,2013,16.0,7,0,6,2,2,20,1
0,14,2011,14.0,7,0,6,3,2,30,1
0,22,2012,19.0,7,0,6,1,1,30,1
35,11,2006,14.0,6,0,5,1,1,30,0
123,1,2007,9.0,2,12,3,2,2,30,1
0,1,2014,18.0,6,0,6,2,1,30,1
0,35,2013,10.0,5,0,6,2,2,30,1
689,3,2014,15.0,4,0,3,2,2,30,1
201,1,2013,11.0,1,0,3,1,1,30,1
6,30,2007,16.0,4,6020,3,2,2,50,0
6,4,2012,10.0,7,0,3,2,1,30,0
0,31,2007,17.0,3,0,6,2,1,30,0
0,1,2007,21.0,7,0,5,2,1,30,1
23,1,2012,7.0,2,0,3,3,1,30,0
520,21,2007,15.0,1,0,3,2,3,60,0
6194,6,2013,14.0,2,669,4,1,1,30,0
59,4,2007,17.0,5,0,3,1,1,60,0
4207,1,2013,20.0,2,0,3,1,1,30,1
4495,43,2012,8.0,3,0,4,2,2,30,1
0,95,2011,17.0,4,0,6,1,1,30,1
599,5,2012,17.0,5,0,3,1,1,30,0
688,11,2007,14.0,6,0,3,3,3,60,0
0,20,2014,16.0,7,0,6,1,1,30,0
280,47,2010,5.0,3,0,3,2,2,60,0
0,42,2009,12.0,1,0,6,3,3,30,1
8123,34,2014,17.0,3,8122,6,2,2,30,1
45,20,2014,13.0,4,0,3,1,1,30,1
1074,37,2011,8.0,2,0,4,2,2,30,1
91,96,2007,15.0,2,0,3,2,1,30,1
0,52,2005,17.0,5,0,6,1,1,30,1
534,7,2010,19.0,3,0,3,1,1,60,1
0,13,2013,21.0,7,0,6,1,1,30,0
577,4,2006,16.0,6,577,3,2,1,70,0
0,95,2013,18.0,3,0,6,2,1,30,0
306,1,2010,2.0,2,0,3,2,1,30,1
218,7,2011,13.0,2,0,5,2,1,30,0
24,47,2007,19.0,4,0,3,1,1,60,1
49,6,2014,19.0,3,0,3,1,1,30,0
0,95,2012,21.0,5,0,6,1,1,30,1
90,92,2005,1.0,1,0,3,1,1,70,0
212,1,2006,15.0,4,0,3,1,1,30,0
0,20,2006,18.0,3,0,6,1,1,30,1
0,52,2014,17.0,1,0,6,2,1,30,1
6478,4,2012,15.0,5,0,4,2,1,60,0
4119,62,2006,10.0,2,0,3,1,1,30,0
0,1,2006,21.0,6,0,5,1,1,30,0
0,1,2013,15.0,6,0,5,2,1,30,1
47,23,2006,22.0,1,-1,3,2,1,40,0
336,54,2007,17.0,5,0,5,2,3,60,1
370,37,2006,14.0,4,3113,5,2,1,30,1
181,30,2013,18.0,1,0,5,1,1,60,0
266,1,2010,23.0,6,0,4,2,1,30,1
6,3,2006,12.0,1,0,3,2,2,60,0
5321,4,2013,16.0,6,0,4,2,1,30,0
52,30,2010,15.0,4,0,3,2,1,30,1
402,1,2005,14.0,7,0,4,1,1,30,0
0,97,2005,9.0,5,0,6,1,1,30,0
0,52,2014,18.0,4,0,6,2,1,30,1
0,61,2013,20.0,1,0,6,6,1,30,0
0,44,2010,11.0,3,0,6,1,1,30,0
411,47,2010,11.0,1,0,5,2,1,40,0
763,97,2006,17.0,5,0,4,2,1,30,1
264,47,2005,15.0,2,2220,3,2,1,70,1
814,97,2010,21.0,7,0,3,1,1,60,0
0,44,2006,7.0,2,0,6,2,1,60,1
236,1,2007,16.0,2,0,3,1,1,30,1
0,14,2012,10.0,7,0,6,1,1,30,0
0,97,2009,9.0,3,0,6,2,1,30,1
0,4,2009,10.0,3,0,6,2,3,60,0
511,30,2006,8.0,3,0,3,1,1,30,0
47,31,2005,21.0,2,0,5,2,1,30,0
0,4,2009,19.0,7,0,6,3,2,30,1
0,5,2010,20.0,5,0,6,1,1,30,0
653,13,2013,15.0,3,0,3,2,1,30,0
7302,43,2006,20.0,5,7302,6,2,3,30,0
10,48,2010,12.0,5,0,3,1,1,30,1
6224,6,2012,23.0,3,0,4,2,2,30,0
452,23,2006,22.0,6,452,3,2,4,30,0
690,10,2009,7.0,7,0,3,1,1,30,1
0,1,2006,9.0,3,0,6,2,1,30,0
0,22,2005,13.0,7,0,6,2,1,30,1
50,21,2007,22.0,3,0,3,1,1,50,1
38,50,2007,12.0,1,0,3,1,1,70,1
4124,20,2011,16.0,3,0,4,2,2,30,0
8,97,2007,12.0,7,0,1,3,5,70,0
601,30,2011,15.0,4,0,3,2,2,30,1
0,31,2014,21.0,5,0,6,4,1,30,1
235,10,2005,16.0,1,0,6,1,1,30,0
0,1,2012,17.0,3,0,5,2,2,30,0
5121,21,2013,15.0,3,5121,3,2,1,40,1
4399,22,2009,7.0,6,0,4,2,1,40,0
0,42,2011,17.0,3,0,6,2,1,40,0
0,4,2006,10.0,3,0,6,2,4,60,0
402,1,2006,13.0,3,0,3,2,1,30,1
35,55,2011,9.0,5,0,3,2,1,30,0
607,33,2010,14.0,7,873,3,1,1,30,1
4057,52,2011,17.0,5,0,4,2,1,30,1
5166,6,2006,14.0,2,0,4,2,1,30,0
27,47,2011,15.0,1,0,3,2,1,70,1
0,1,2013,22.0,5,0,5,2,1,30,0
146,37,2014,13.0,1,0,3,3,1,60,1
327,44,2011,18.0,3,0,3,2,1,50,0
0,5,2006,8.0,2,5202,6,2,1,30,1
0,44,2009,17.0,2,0,6,1,1,20,1
0,1,2005,7.0,4,0,5,2,1,30,1
0,1,2010,20.0,7,0,5,1,1,30,1
4161,62,2011,14.0,6,0,3,1,1,30,0
5178,5,2012,19.0,5,0,4,1,1,30,0
658,13,2005,19.0,6,0,3,1,1,30,1
458,63,2012,4.0,1,0,3,1,2,40,1
0,35,2011,19.0,5,0,6,2,1,30,0
4114,33,2005,7.0,6,3603,4,1,2,50,0
4,62,2007,17.0,6,0,1,1,4,70,0
0,13,2005,13.0,6,0,6,3,1,30,1
631,14,2012,17.0,7,0,3,4,1,60,0
0,95,2009,9.0,7,702,6,2,1,30,0
40,53,2011,10.0,6,40,3,2,1,40,0
4146,41,2009,18.0,3,586,3,2,1,30,1
0,91,2005,0.0,5,0,6,1,2,60,1
7234,33,2010,22.0,1,0,6,2,1,60,1
321,43,2012,13.0,2,7515,3,3,4,30,0
426,33,2010,11.0,5,0,3,2,1,40,1
71,95,2011,8.0,5,0,3,1,1,30,0
4450,53,2007,10.0,1,138,4,1,1,60,0
178,1,2013,14.0,1,0,4,3,3,30,1
34,20,2014,20.0,3,4040,3,2,1,30,1
0,20,2006,17.0,6,0,6,2,1,30,0
1010,1,2012,11.0,1,0,3,2,2,30,1
0,14,2013,22.0,6,0,6,3,3,30,0
6,7,2007,14.0,6,0,1,2,1,70,1
0,20,2010,13.0,6,0,6,2,1,30,1
0,92,2005,15.0,7,0,6,2,3,60,0
4,43,2006,18.0,2,7302,3,2,1,40,1
601,30,2013,13.0,5,52,3,2,1,40,0
3012,45,2009,14.0,4,0,4,1,1,60,0
40,63,2010,14.0,1,0,3,1,1,60,0
0,42,2011,20.0,6,0,6,1,1,60,1
0,1,2005,22.0,3,0,5,1,1,30,1
638,31,2009,16.0,5,0,3,2,3,60,0
112,1,2010,15.0,4,0,4,2,1,30,1
215,1,2007,11.0,2,215,3,1,1,30,1
0,50,2005,15.0,2,0,6,1,1,30,1
0,21,2013,11.0,6,0,6,1,1,30,1
4066,63,2006,16.0,6,0,3,2,3,60,1
5199,33,2011,7.0,4,2500,3,2,1,30,1
184,42,2009,7.0,4,0,4,3,2,60,1
596,3,2006,3.0,7,0,3,1,1,60,0
0,13,2007,17.0,6,0,6,1,1,30,1
0,62,2010,22.0,7,0,6,5,2,30,0
6045,31,2005,10.0,4,0,4,2,2,60,0
238,1,2013,10.0,6,0,4,1,1,30,0
690,31,2010,7.0,6,135,4,2,1,30,1
260,21,2006,13.0,6,0,5,3,5,40,0
2126,45,2013,22.0,7,0,4,1,1,30,0
0,1,2012,15.0,3,0,6,2,1,30,0
183,45,2010,10.0,7,0,6,2,1,30,1
546,60,2006,13.0,4,0,3,2,2,30,1
0,97,2009,15.0,4,0,6,1,1,30,1
1706,12,2011,15.0,4,-1,6,2,2,60,0
262,46,2006,7.0,2,0,3,3,1,60,1
3411,45,2013,7.0,5,0,4,2,2,30,1
4603,62,2014,14.0,3,0,4,1,1,30,0
0,96,2010,17.0,6,0,6,1,1,30,0
47,33,2005,18.0,5,6336,3,2,2,40,1
0,1,2006,17.0,2,0,6,2,1,30,1
5099,4,2012,12.0,1,0,3,1,1,30,0
5201,1,2013,23.0,4,0,3,2,1,30,0
580,5,2012,4.0,1,6,3,1,1,40,0
23,47,2007,18.0,3,0,1,2,1,70,1
452,20,2005,12.0,1,0,3,2,1,30,1
25,46,2006,8.0,7,0,1,1,1,70,1
530,7,2009,14.0,1,531,3,2,4,60,1
7235,45,2005,15.0,6,7206,6,3,2,30,0
0,95,2011,17.0,7,0,6,2,1,30,1
3021,44,2006,17.0,2,0,3,2,1,60,0
0,42,2006,22.0,4,0,6,1,1,30,0
140,1,2007,12.0,2,0,4,1,1,30,0
0,14,2010,10.0,2,0,6,2,2,30,1
4525,34,2011,20.0,2,0,4,2,4,50,0
1,14,2005,16.0,2,0,1,3,4,70,1
5289,3,2011,17.0,4,0,4,2,1,40,0
6144,13,2006,20.0,1,0,4,2,2,30,1
452,20,2006,12.0,7,0,3,1,2,70,0
0,42,2014,17.0,7,0,6,2,1,30,0
96,92,2010,7.0,1,0,3,2,1,60,1
504,1,2013,18.0,6,103,3,2,1,30,1
23,45,2013,15.0,1,0,3,2,3,40,0
6,4,2005,11.0,5,0,3,3,5,30,1
2112,47,2012,13.0,3,0,4,3,1,60,0
23,47,2009,12.0,7,0,3,2,2,30,1
58,13,2006,2.0,1,0,3,2,3,60,0
1,1,2011,19.0,6,0,3,2,1,40,1
3214,1,2007,22.0,4,3217,3,1,1,30,0
3090,52,2011,18.0,6,0,4,2,2,60,0
4059,52,2006,15.0,1,0,4,2,4,40,1
6110,13,2013,19.0,5,0,3,2,1,40,1
0,91,2013,2.0,5,0,6,1,2,30,1
23,1,2012,18.0,7,22,3,2,1,30,0
0,20,2010,21.0,2,0,6,1,2,30,0
277,41,2005,12.0,7,410,6,2,1,30,1
404,43,2014,19.0,5,0,3,2,2,70,0
25,46,2014,17.0,6,0,3,2,1,30,0
0,13,2011,14.0,4,0,6,1,1,30,0
3140,52,2011,9.0,5,0,4,1,1,30,0
42,22,2012,8.0,4,0,1,2,1,70,1
0,44,2006,10.0,1,0,6,1,1,30,0
53,21,2007,12.0,1,38,3,1,1,30,1
2016,1,2014,18.0,6,0,3,2,1,30,1
19,10,2006,11.0,3,19,3,1,2,60,0
0,31,2010,17.0,2,0,6,1,1,30,0
58,13,2013,19.0,4,0,3,3,1,40,0
404,43,2014,11.0,2,0,3,1,2,70,1
19,10,2010,17.0,5,194,3,1,1,70,0
24,1,2012,6.0,3,0,3,2,1,30,1
89,95,2009,19.0,6,0,3,2,1,50,1
3054,44,2005,11.0,7,0,4,2,2,40,1
0,95,2012,21.0,7,0,6,2,1,30,0
478,63,2014,21.0,5,0,3,2,3,30,1
596,3,2011,12.0,4,0,3,2,4,40,0
161,41,2009,8.0,6,0,5,2,2,60,0
4265,62,2005,13.0,3,0,4,2,1,30,1
432,52,2013,19.0,3,0,3,2,1,30,0
6003,34,2005,16.0,3,0,3,2,1,30,1
312,1,2014,8.0,2,455,3,2,1,30,1
1033,16,2010,6.0,5,0,3,2,1,40,0
14,34,2013,21.0,6,0,3,1,3,70,0
862,91,2009,23.0,6,0,3,1,4,60,0
480,43,2011,21.0,4,0,4,2,1,30,0
93,92,2012,15.0,1,0,3,1,1,60,0
1192,32,2012,22.0,6,607,4,1,1,60,0
2,46,2010,1.0,7,0,3,1,1,70,1
4297,63,2007,17.0,2,0,4,3,1,30,1
2,1,2010,6.0,1,0,3,2,2,30,1
2230,1,2007,9.0,2,2218,4,1,1,30,1
47,33,2009,10.0,2,1459,3,1,1,30,1
474,62,2007,14.0,2,0,3,2,2,40,0
308,45,2009,6.0,4,308,3,2,2,30,0
0,4,2010,20.0,7,0,6,1,1,30,1
